folio,year,trim,unidad,ciudad,punto,turno,sexo,edad,pasmex,p1,p2g,p2n,p3,p3_1,p3_2,p4,p4_1,p5,p6,p6_1,p7,p7_1,p7_2,p7_3_1,p7_3_2,p7_3_3,p7_3_4,p7_4,p7_4_1,p8,p8_1,p9_1,p9_2,p9_3,p9_4,p10,p11,p11_1d,p11_1m,P11_1u,p11_2e,p11_2m,P11_2l,P11_2u,p11_3es,p11_3cn,p11_3cd,p12c,p12t,p13,p13_1,p13_2,p13_2_1,p13_4,p13_5,p13_6_1,p13_6_2,p13_6_3,p13_6_4,p13_6_5,p13_6_6,p13_6_7,p13_6_8,p13_7,p13_8,p13_9c,p13_9u,p13_9t,p13_10,p14,p14_1,p15,p16,p16_1,p17,p17_1c,p17_1u,p18,p18_1,p19e1,P19l1,P19u1,p19e2,P19l2,P19u2,p20e,P20l,P20u,p21c,p21t,p22,p22_1,p22_2e,p22_2m,P22_2l,P22_2u,p22_4,p22_5,p23_1,p23_2,p23_3,p23_4,p23_5,p23_6,p24,p24_1_1,p24_1_2,p24_1_3,p24_1_4,p24_1_5,p24_1_6,p24_1_7,p24_1_8,p24_1_9,p24_1_10,p24_1_11,p25,p25_1_1,p25_1_2,p25_1_3,p25_1_4,p25_1_5,p25_1_6,p25_1_7,p25_1_8,p25_2,p26,p26_1c,p26_1t,p26_2,p26_3,p27c,p27u,p27_1,p28,p28_1c,p28_1u,p28_1_1,p28_2,p29,p29_1,p30,p31,p31_1,p31_2,p32,p32_1,p33,p33_1,p33_1_1,p33_1_2,p33_1_3,p33_2,p34,p34_1,p35es,p35cn,p35cd,p35_1,p35_2,p35_2_1_1,p35_2_1_2,p35_2_1_3,p35_2_1_4,p35_2_1_5,p35_2_1_6,p35_2_1_7,p35_2_1_8,p35_2_1_9,p35_2_1_10,p35_2_1_11,p35_3c,p35_3t,p35_4,p35_5,p36es,p36cn,p36cd,p37c,p37t,p38,p38_2,p38_2_1,p38_2_2,p38_3c,p38_3u,p38_3t,p38_4,p39,p39_1,p39_2_1,p39_2_2,p40,p41,p42,p43,p43_1,p43_2,p44,p44_1,p45,p46m,p46a,p47,p48,p48_1,p49,p50,p51,p51_1_1,p51_1_2,p51_1_3,p51_1_4,p51_1_5,p51_1_6,p51_1_7,p51_1_8,p51_1_9,p51_1_10,p51_1_11,filtro,ponfin3,t3mp1_1,t3mp1_2,t3mp1_3,t3mp1_4,t3mp1_5,t3mp1_6,t3mp2,t3mp3,t3mp4_1,t3mp4_2,t3mp4_3,t3mp4_4,t3mp4_5,t3mp4_6,t3mp4_7,t3mp5,t3mp6_1,t3mp6_2,t3mp6_3,t3mp6_4,t3mp6_5,t3mp6_6,t3mp7
121,2015,1,91501,1,1,1,1,41,1,1,3,4,2,2,2,1,3,1,1,-1,5,1,1,1,1,8,1,2,-1,2,2,1,2,2,2,1,1,11,1123,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1312047,3,2,-2,2,-2,-2,0,0,28,280320001,2,27,270040001,2,27,270040001,2,7,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,1,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,3,2,1,2,1500,3,2,2,-2,-2,-2,-2,0,0,1,2,2,-2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,48,48215,4821545384,7,3,2,2,2,1,2,2,2,2,2,2,2,2,4,1,1,48,48215,4821545384,2,4,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2014,11,2014,0,0,-3,2,2,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,11.36041666, , , , , , , , , , , , , , , , , , , , , , , 
122,2015,1,91501,1,1,1,1,22,1,1,2,4,2,2,2,2,-1,6,2,2,4,2,1,1,8,1,8,3,-2,2,2,1,2,2,2,1,1,6,617,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1217001,3,2,-2,2,-2,-2,0,0,7,70270001,2,5,50250001,2,5,50250001,2,6,2,2,2,-2,-2,-2,-2,-2,-2,1,1,1,1,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,50250001,3,2,1,4,3000,3,1,1,2000,3,3,1,0,0,1,2,1,2,2,-2,6,3,3,-4,5,0,6,0,48,48215,4821545384,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,4,1,1,48,48215,4821545384,2,4,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,11,2014,0,0,-3,1,-3,98,98,98,98,98,98,98,98,98,98,98,98,1,11.36041666, , , , , , , , , , , , , , , , , , , , , , , 
125,2015,3,81507,1,1,1,1,36,1,1,3,2,2,2,2,2,-1,6,1,-1,3,1,1,1,1,5,1,2,-1,2,2,1,2,2,2,1,1,12,1206,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1305024,1,2,-2,1,3500,3,0,0,7,71010001,2,19,190390001,2,28,280320001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,1,2,2,1,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,15,2,1,3,7000,3,1,1,3500,3,6,1,0,0,1,2,1,1,2,-2,16,1,3,-4,5,0,16,0,48,48215,4821545384,6,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,21,2,1,1,48,48215,4821545384,21,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,6,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,8.246741184,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
126,2015,3,81507,1,1,1,1,19,1,1,6,2,2,2,2,2,-1,6,2,2,3,1,1,1,8,5,8,3,-2,2,2,1,2,2,2,1,1,4,409,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,9999997,1,2,-2,1,3500,3,0,0,7,70890001,2,27,270040001,2,28,280320001,2,15,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,1,2,2,3,2,2,2,1,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,1,2,2,-3,7500,3,1,1,4000,3,6,2,0,0,0,2,2,-2,2,-2,10,0,-3,-3,-3,0,8,0,48,48215,4821545384,7,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,18,2,1,1,48,48215,4821545384,18,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,6,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,8.246741184,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
127,2015,3,81507,1,1,1,1,22,1,1,1,3,2,2,2,2,-1,6,2,2,4,2,2,99,8,1,8,3,-2,1,2,1,2,2,2,1,1,4,411,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1217001,1,2,-2,1,4000,3,0,0,7,70090001,2,27,270040001,2,28,280320001,2,30,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,1,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,15,2,1,3,8000,3,1,1,4000,3,6,1,0,0,1,2,2,-2,2,-2,10,1,3,-4,5,0,10,0,48,48215,4821545384,4,3,2,2,2,1,2,2,2,2,2,2,2,15,2,1,2,48,48215,4821545384,15,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2015,6,2015,0,0,-3,2,2,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,8.246741184,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
128,2015,3,81507,1,1,1,2,21,1,1,3,5,2,2,2,2,-1,6,2,2,5,3,2,1,8,1,8,3,-2,3,2,1,2,2,2,1,1,2,202,2,-2,-2,-2,-2,-2,-2,-2,0,5,2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1215013,1,2,-2,1,3500,3,0,0,7,71010001,2,9,90140001,2,7,71010001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,1,2,2,1,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,50250001,1,3,1,3,7500,3,1,1,4000,3,6,2,0,0,1,1,2,-2,2,-2,15,0,-3,-3,-3,0,15,0,48,48029,4802965000,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,40,2,1,1,48,48029,4802965000,40,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,5,2015,0,0,-3,1,-3,2,2,2,2,1,2,2,2,2,2,2,2,1,10.028717,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
129,2015,3,81507,1,1,1,2,27,1,1,3,3,2,2,2,2,-1,6,2,2,10,4,2,1,8,5,8,3,-2,2,2,1,2,2,2,1,1,2,204,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,952,6,2,2,2,2,2,2,2,2,8,7,20,3,2,461,1,1705016,3,2,-2,1,3500,3,0,0,30,300280037,2,5,50270217,1,5,50270217,1,1,4,2,2,-2,-2,-2,-2,-2,-2,1,2,2,1,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,50250001,2,3,1,3,7000,3,2,1,3500,3,6,2,0,0,1,2,1,2,2,-2,12,0,-3,-3,-3,0,5,0,48,48201,4820135000,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,40,2,1,1,48,48201,4820135000,40,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2015,5,2015,1,1,1,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,10.028717,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
130,2015,3,81507,1,1,1,2,25,1,1,3,3,2,2,2,2,-1,6,2,2,6,3,2,1,8,5,8,3,-2,2,2,1,2,2,2,1,1,6,606,2,-2,-2,-2,-2,-2,-2,-2,0,5,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1217001,1,2,-2,1,3000,3,2,0,7,71010001,2,24,240050001,2,7,71010001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,1,2,2,1,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,16,2,1,3,6000,3,1,1,3000,3,6,2,0,0,0,2,1,2,2,-2,2,0,-3,-3,-3,0,2,0,48,48427,4842762168,3,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,4,1,1,48,48427,4842762168,2,4,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,4,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,10.028717,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
131,2015,3,81507,1,1,1,2,24,1,1,1,3,2,2,2,2,-1,6,2,2,4,3,1,1,8,1,1,2,-1,2,2,1,2,1,2,1,1,6,601,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1312047,3,2,-2,1,3500,3,0,0,7,70780001,2,28,280320001,2,28,280320001,2,40,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,1,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,1,3,1,3,7500,3,2,1,4000,3,6,2,0,0,1,2,2,-2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,48,48215,4821545384,6,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,12,2,1,1,48,48215,4821545384,12,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,5,5,2011,6,2015,0,1,1,4,2,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,10.028717,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
132,2015,3,81507,1,1,1,2,36,1,1,3,3,2,2,2,2,-1,1,1,-1,7,2,1,1,1,1,1,2,-1,2,2,1,2,2,2,1,1,9,903,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,6,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1217001,1,2,-2,1,3000,3,0,0,7,71010001,2,27,270040001,2,9,999999999,99,26,2,2,2,-2,-2,-2,-2,-2,-2,1,2,1,1,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,16,2,1,3,6000,3,2,1,3000,3,6,2,0,0,1,2,2,-2,2,-2,7,0,-3,-3,-3,0,7,0,48,48215,4821545384,6,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,40,2,1,1,48,48215,4821545384,40,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,5,2015,0,0,-3,1,-3,2,2,2,2,1,2,2,2,2,2,2,2,1,10.028717,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
133,2015,3,81507,1,1,1,2,23,1,1,2,4,2,2,2,2,-1,6,2,5,5,1,2,3,8,1,8,3,-2,2,2,1,2,2,2,1,1,13,1306,1,-2,-2,-2,-2,-2,-2,-2,0,5,2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1217001,1,2,-2,1,3500,3,0,0,7,70890001,2,9,90140001,2,7,70890001,2,20,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,1,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,12,2,1,3,7000,3,2,1,3500,3,6,2,0,0,1,2,2,-2,2,-2,13,3,3,-4,5,0,8,0,48,48215,4821545384,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,4,1,1,48,48215,4821545384,2,4,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,97,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,10.028717,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
134,2015,1,21501,1,1,1,1,23,1,1,3,4,2,2,2,2,-1,1,1,-1,3,2,1,1,1,1,1,2,-1,2,2,1,2,2,2,1,1,6,602,99,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,511,1,1,2,2,2,2,2,2,2,12,7,600,3,5,722,1,1215013,3,2,-2,2,-2,-2,1,3,9,999999999,99,21,210130001,2,9,999999999,99,15,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,5,1,2,-3,700,3,2,2,-2,-2,-2,-2,1,3,1,2,2,-2,2,-2,4,0,-3,-3,-3,0,4,0,4,4019,401977000,3,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,14,2,1,1,4,4019,401977000,14,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,2,0,-2,-2,-2,-2,1,-3,-3,12,2014,0,0,-3,1,-3,98,98,98,98,98,98,98,98,98,98,98,98,1,9.93939394, , , , , , , , , , , , , , , , , , , , , , , 
134,2015,3,81507,1,1,1,2,36,1,1,5,2,2,2,2,2,-1,6,1,-1,5,0,1,8,8,1,1,2,-1,2,2,1,2,1,2,1,1,7,705,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,9999997,3,2,-2,1,3500,3,0,0,9,90140001,2,28,280320001,2,28,280320001,2,22,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,1,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,15,2,1,3,7000,3,1,1,3500,3,6,2,0,0,0,2,2,-2,2,-2,3,1,3,-4,5,0,0,-3,48,48215,4821545384,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,30,2,1,1,48,48215,4821545384,30,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,6,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,10.028717,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
135,2015,1,21501,1,1,1,1,33,1,1,2,3,2,2,2,1,2,6,1,-1,1,-1,-1,8,8,8,3,1,2,1,2,1,2,2,2,1,3,-3,-3,-3,-3,-3,-3,-3,6,6037,603744000,7,4,1,-2,1,-3,834,1,2,2,2,2,2,2,2,2,10,6,17,3,1,484,1,1217001,1,2,-2,2,-2,-2,0,3,12,120010740,1,20,200140001,2,2,20040001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,1,1,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,20040001,1,3,2,-3,150,3,2,2,-2,-2,-2,-2,0,3,1,2,2,-2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,6,6037,603744000,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,4,1,1,6,6037,603744000,7,5,1,834,10,6,17,3,1,485,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,1995,7,2007,0,0,-3,2,1,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,9.93939394, , , , , , , , , , , , , , , , , , , , , , , 
136,2015,1,21501,1,1,1,1,19,1,1,1,4,2,2,2,2,-1,6,1,-1,1,-1,-1,5,8,1,1,2,-1,1,2,1,2,2,2,1,1,12,1207,99,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,712,6,2,2,2,2,2,2,2,2,8,6,17,3,2,236,1,1312047,3,2,-2,2,-2,-2,0,3,7,71010001,2,26,260170001,2,26,260170001,2,9,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,1,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,260700001,1,2,1,6,1200,3,2,2,-2,-2,-2,-2,0,3,1,2,1,2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,4,4019,401977000,7,4,2,2,2,1,2,2,2,2,2,2,2,1,4,1,1,4,4019,401977000,1,4,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,12,2014,0,0,-3,1,-3,98,98,98,98,98,98,98,98,98,98,98,98,1,9.93939394, , , , , , , , , , , , , , , , , , , , , , , 
136,2015,3,81507,1,1,1,1,27,1,1,3,4,2,2,2,2,-1,6,2,2,5,3,2,1,8,5,8,3,-2,2,2,1,2,2,2,1,1,11,1105,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1705016,6,2,-2,1,3000,3,0,0,7,70090001,2,28,280320001,2,28,280320001,2,15,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,5,2,1,3,3000,3,2,2,-2,-2,-2,-2,0,0,1,1,2,-2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,48,48215,4821545384,6,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,11,2,1,1,48,48215,4821545384,11,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,1,-5,6,2015,1,1,1,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,8.246741184,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
137,2015,3,81507,1,1,1,1,25,1,1,2,3,2,2,2,2,-1,1,1,-1,7,3,1,1,1,5,1,2,-1,2,2,1,2,2,2,1,1,12,1218,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,834,2,2,2,2,2,2,2,2,2,8,6,12,3,2,485,1,1217001,1,2,-2,2,-2,-2,0,0,30,300030001,2,28,280320001,2,28,280320001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,17,2,1,2,1700,3,2,1,1000,3,4,3,0,0,1,1,2,-2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,48,48215,4821545384,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,12,2,1,2,48,48215,4821545384,12,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,6,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,8.246741184,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
137,2015,1,21501,1,1,1,1,21,1,1,6,2,2,2,2,2,-1,6,2,2,4,2,1,5,8,3,8,3,-2,2,2,2,2,1,2,1,3,-3,-3,-3,-3,-3,-3,-3,8,8031,803120000,4,4,1,-2,1,-3,712,1,2,2,2,2,2,2,2,2,8,6,8,3,1,236,1,9999997,1,2,-2,1,3500,3,0,0,5,50250001,2,9,999999999,99,9,999999999,99,17,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,3,2,2,2,1,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,50250001,2,2,1,3,7500,3,2,1,4000,3,6,2,0,0,1,2,2,-2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,8,8031,803120000,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,4,1,1,8,8031,803120000,4,5,1,712,8,6,8,3,1,236,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,7,2010,0,0,-3,1,-3,98,98,98,98,98,98,98,98,98,98,98,98,1,9.93939394, , , , , , , , , , , , , , , , , , , , , , , 
138,2015,3,81507,1,1,1,1,26,1,1,1,3,2,2,2,2,-1,5,1,-1,3,1,1,1,1,1,1,2,-1,2,2,1,2,1,2,1,1,12,1217,99,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,834,2,2,2,2,2,2,2,2,2,10,6,15,3,2,485,1,1705004,3,2,-2,1,4250,3,0,0,9,90030001,2,28,280320001,2,28,280320001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,3,2,2,2,1,1,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,20,2,1,3,8500,3,1,1,4250,3,2,1,0,0,2,1,1,2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,48,48215,4821545384,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,20,2,1,1,48,48215,4821545384,20,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2014,6,2015,0,0,-3,2,2,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,8.246741184,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
138,2015,1,21501,1,1,1,1,20,1,1,2,4,2,2,2,2,-1,6,2,2,5,2,2,5,8,5,1,2,-1,1,2,1,2,2,2,1,1,6,617,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1312047,1,2,-2,2,-2,-2,0,0,7,70270001,2,9,999999999,99,7,70270001,2,15,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,1,2,2,3,2,2,2,1,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,3,2,1,5,200,3,2,2,-2,-2,-2,-2,0,0,1,2,2,-2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,48,48215,4821545384,7,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,4,1,1,48,48215,4821545384,1,4,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2014,11,2014,0,0,-3,2,2,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,9.93939394, , , , , , , , , , , , , , , , , , , , , , , 
