"","pais","idnum","upm","prov","muni","cluster","ur","tamano","idiomaq","wt","estratopri","estratosec","q2y","q2","q1","ls3","a4","soct2","idio2","np1","np2","muni10","sgl1","honmun37","honmun38","honmun39","honmun40","honmun41","honmun42","cp5","cp6","cp7","cp8","cp13","cp20","honcp22","honcp21a","it1","l1","prot3","jc10","jc13","jc15a","vic1ext","vic1exta","vic1hogar","arm2","vic41","vic43","ico2","aoj11","pese1","pese2","aoj17","aoj12","b1","b2","b3","b4","b6","b10a","b11","b43","b12","b13","b18","b20","b20a","b21","b21a","b32","b37","b47a","b14","b15","b19","b46","honb51","mil1","b3milx","pr3e","honqt1","honqt2","honqt3","honqt4","honqt5","honqt6","honqt7","honqt8","honqt9","honqt10","honqt11","honqt12","m1","m2","honm3","sd2new2","sd3new2","sd6new2","infrax","ros1","ros4","ing4","eff1","eff2","mil7","pn4","w14a","e5","e15","e16","d1","d2","d3","d4","d5","d6","honjc17","exc2","exc6","exc20","exc11","exc13","exc14","exc15","exc16","exc18","vicbar1","vicbar1f","vicbar3","vicbar4","vicbar7","vic44","fear6f","vb1","vb2","vb10","pol1","vb20","for5","mil10a","mil10e","wf1","cct1b","ed","ed2","q5a","q5b","q3c","ocup4a","ocup1a","q10a","q14","q10d","q10e","q11n","q12c","q12bn","q12","etid","www1","gi0","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r18","r1","r16","r26","inf3a","colorr","sexi","colori","nationality","formatq","sex","year","fecha","lib1","lib4"
"1:2300","Honduras",932,705,"Yoro",NA,156,"Rural","Área rural",1,0.6158435,"Norte B",2,1980,31,2,2,13,2,2,1,2,NA,4,2,NA,NA,NA,NA,NA,4,2,2,4,4,4,4,NA,2,10,2,1,1,2,2,NA,2,1,0,0,NA,2,NA,NA,4,3,4,3,3,3,2,4,3,6,4,4,2,4,7,4,3,2,3,2,3,4,3,2,4,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,3,2,2,NA,7,7,1,3,3,7,NA,NA,5,1,3,4,3,1,3,6,NA,2,0,0,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,1,2,2,4,3,NA,2,2,NA,NA,6,NA,2,2,5,1,2,2,2,2,2,NA,8,NA,2,2,5,3,1,0,1,0,0,0,0,1,1,0,NA,1,0,0,NA,5,1,2,4,NA,2,2012,NA,NA,NA
"1:2301","Honduras",928,705,"Yoro",NA,155,"Rural","Área rural",1,0.6158435,"Norte B",2,1977,34,2,1,21,3,2,1,2,NA,3,NA,NA,NA,NA,NA,NA,4,3,2,4,4,4,4,NA,2,1,2,2,2,2,2,NA,2,1,0,0,NA,2,NA,NA,4,3,4,3,2,3,4,2,3,7,6,4,3,7,5,4,3,3,3,2,3,3,4,5,4,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,3,2,2,NA,7,7,3,3,2,7,NA,NA,2,3,1,5,4,5,5,7,NA,2,0,0,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,1,1,2,3,2,NA,1,1,NA,NA,8,NA,2,2,1,5,NA,2,2,1,2,NA,6,NA,4,2,5,4,1,0,1,0,0,0,0,1,1,0,NA,1,0,0,NA,5,1,2,4,NA,2,2012,NA,NA,NA
"1:2302","Honduras",1094,140502,"Copán",NA,183,"Rural","Área rural",1,0.6693614,"Occidental",2,1988,23,1,2,9,3,2,1,2,NA,3,1,1,1,2,2,2,3,4,4,4,4,NA,4,NA,2,8,2,2,2,2,1,2,1,1,0,0,NA,3,NA,NA,4,3,7,7,5,6,4,2,4,5,4,1,1,7,7,4,4,2,3,3,3,4,4,3,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,4,3,NA,4,4,2,4,7,5,NA,NA,5,6,4,4,4,4,4,5,NA,2,0,0,0,NA,1,0,0,NA,0,NA,NA,NA,NA,NA,0,NA,1,2,2,3,3,NA,3,2,NA,NA,6,NA,3,1,1,1,3,1,2,3,2,NA,3,NA,1,2,4,1,1,0,1,0,1,0,0,1,0,0,NA,1,0,1,NA,7,1,5,4,NA,1,2012,NA,NA,NA
"1:2303","Honduras",687,504,"Atlántida",NA,115,"Urbano","Ciudad mediana",1,0.9847718,"Norte B",1,1969,42,2,2,NA,2,2,2,2,NA,3,2,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,NA,2,5,2,1,1,2,2,NA,2,2,0,0,NA,3,NA,NA,4,2,4,2,4,3,4,2,3,7,7,2,1,4,7,3,2,2,3,3,2,3,2,4,3,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,2,2,2,NA,7,7,1,4,3,7,2,1,4,1,4,3,1,3,3,1,3,2,0,0,1,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,1,1,2,3,3,NA,NA,NA,NA,NA,6,1,3,2,2,2,NA,2,2,2,2,NA,5,NA,4,2,5,2,1,0,1,0,0,0,0,0,0,0,NA,1,0,0,NA,3,1,2,4,NA,2,2012,NA,NA,NA
"1:2304","Honduras",719,505,"Atlántida",NA,120,"Urbano","Ciudad pequeña",1,1.161738,"Norte B",3,1965,46,1,2,NA,3,2,2,2,NA,2,2,NA,NA,NA,NA,NA,4,1,4,3,4,NA,4,NA,1,5,2,2,2,2,2,NA,2,2,0,0,NA,1,NA,NA,4,2,4,4,3,6,6,3,1,7,5,3,5,7,7,3,3,5,3,3,3,3,3,4,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,2,2,NA,3,4,1,1,2,7,2,2,10,1,1,6,6,6,5,1,1,2,1,0,0,0,0,NA,NA,1,0,NA,NA,NA,NA,NA,0,NA,1,1,1,3,3,NA,NA,NA,NA,NA,12,2,1,1,1,1,1,2,2,2,3,NA,5,NA,3,2,5,1,1,0,1,0,0,0,0,1,1,0,NA,1,0,0,NA,5,1,3,4,NA,1,2012,NA,NA,NA
"1:2305","Honduras",1706,2201,"Valle",NA,285,"Rural","Área rural",1,0.6738398,"Sur",2,1979,33,1,2,4,3,2,2,2,NA,3,2,NA,NA,NA,NA,NA,4,1,4,4,4,NA,4,NA,2,5,2,1,1,2,2,NA,2,2,0,0,NA,2,NA,NA,4,4,3,4,3,4,3,NA,NA,7,NA,4,2,7,3,2,3,6,4,3,4,2,NA,2,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,3,2,2,NA,5,4,4,3,3,5,NA,NA,4,3,2,4,4,3,4,2,NA,2,0,0,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,1,2,1,3,1,NA,NA,NA,NA,NA,6,NA,2,2,5,1,4,2,2,3,3,NA,4,NA,2,2,5,1,0,0,0,0,0,0,0,1,0,0,NA,1,0,0,NA,7,2,5,4,NA,1,2012,NA,NA,NA
"1:2306","Honduras",1490,2108,"Choluteca",NA,249,"Rural","Área rural",1,0.8930265,"Sur",3,1983,28,2,2,1,2,2,2,2,NA,2,2,NA,NA,NA,NA,NA,4,1,4,4,4,4,4,NA,2,NA,2,1,1,1,2,NA,1,2,0,0,NA,2,NA,NA,2,3,5,5,2,4,1,1,6,7,5,3,1,7,3,5,2,6,2,4,3,2,1,5,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,5,4,3,3,NA,4,3,7,7,7,4,NA,NA,2,1,3,1,10,10,10,1,NA,NA,0,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,1,1,2,4,3,NA,4,NA,NA,NA,0,NA,1,1,1,5,NA,2,2,3,2,NA,6,NA,0,2,NA,5,0,0,1,0,0,0,0,1,0,0,NA,1,0,0,NA,7,1,6,4,NA,2,2012,NA,NA,NA
"1:2307","Honduras",391,4014,"Cortés",NA,66,"Urbano","Ciudad grande",1,1.04373,"Norte A",1,1985,26,1,1,NA,3,3,2,2,NA,2,2,NA,NA,NA,NA,NA,4,1,4,4,4,NA,4,NA,1,10,2,2,2,2,2,NA,2,1,0,0,NA,2,NA,NA,4,3,2,3,1,2,3,3,2,7,2,1,1,1,7,2,3,7,3,2,3,2,1,1,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,1,2,2,NA,3,2,3,2,2,1,3,1,3,2,3,3,2,3,1,1,2,2,1,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,1,1,NA,3,3,NA,NA,NA,NA,NA,13,0,2,1,5,1,2,2,2,2,2,NA,5,NA,2,4,4,1,1,0,1,0,1,1,1,1,1,0,NA,1,0,1,NA,8,1,4,4,NA,1,2012,NA,NA,NA
"1:2308","Honduras",1588,705,"Yoro",NA,265,"Rural","Área rural",1,0.6158435,"Norte B",2,1975,36,2,2,13,3,3,2,2,NA,3,2,NA,NA,NA,NA,NA,4,2,2,4,4,4,4,NA,2,8,2,NA,NA,NA,2,NA,2,2,1,1,NA,3,NA,NA,4,NA,3,5,3,4,3,3,NA,7,NA,NA,3,7,4,2,2,4,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,4,2,2,NA,NA,5,NA,1,NA,6,NA,NA,NA,1,1,NA,NA,1,1,1,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,1,2,1,4,3,NA,NA,NA,NA,NA,5,NA,1,1,1,1,4,2,2,4,3,NA,3,NA,2,2,5,4,0,0,1,0,0,0,0,1,0,0,NA,1,0,0,NA,7,2,3,4,NA,2,2012,NA,NA,NA
"1:2309","Honduras",850,7032,"Yoro",NA,142,"Urbano","Ciudad grande",1,0.9847718,"Norte B",1,1973,38,1,1,11,2,2,2,2,NA,4,2,NA,NA,NA,NA,NA,4,1,4,4,4,NA,4,NA,4,3,2,2,2,2,2,NA,2,2,0,0,NA,1,NA,NA,4,1,3,4,4,3,4,5,2,6,5,3,1,7,5,5,4,2,5,4,5,6,3,4,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,NA,3,3,NA,5,7,3,2,4,7,NA,NA,1,1,1,2,4,1,3,3,NA,2,0,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,1,2,2,4,3,NA,2,2,NA,NA,6,NA,2,1,1,1,4,2,2,2,2,NA,1,NA,0,4,5,5,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,NA,8,1,2,4,NA,1,2012,NA,NA,NA
"1:2310","Honduras",633,501,"Atlántida",NA,106,"Rural","Área rural",1,0.8960258,"Norte B",3,1991,20,1,1,NA,3,3,2,1,0,5,2,NA,NA,NA,NA,NA,4,1,4,4,4,NA,4,NA,2,NA,2,2,1,1,1,3,2,2,0,0,NA,3,NA,NA,4,2,4,3,3,1,1,2,4,7,1,1,1,1,1,3,1,4,1,1,1,1,1,1,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,4,4,3,4,NA,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,2,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,1,2,2,2,4,NA,NA,NA,NA,NA,16,1,1,1,7,3,NA,2,2,3,2,NA,5,NA,1,3,1,5,0,0,1,0,0,0,0,1,0,1,0,1,0,0,NA,8,1,7,4,NA,1,2012,NA,NA,NA
"1:2311","Honduras",1667,1902,"Olancho",NA,278,"Rural","Área rural",1,0.9016812,"Oriental A",2,1980,32,2,2,NA,2,2,2,2,NA,3,2,NA,NA,NA,NA,NA,4,1,2,4,4,4,4,NA,2,NA,2,NA,NA,2,2,NA,2,2,0,0,NA,2,NA,NA,3,NA,4,NA,NA,3,NA,3,NA,7,4,NA,4,NA,7,5,3,3,4,3,5,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,2,2,2,NA,6,5,4,4,3,5,NA,2,6,3,2,4,6,4,3,3,3,2,0,0,0,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,0,NA,1,2,1,3,1,NA,NA,NA,NA,NA,8,1,1,2,5,7,NA,1,2,2,2,NA,4,NA,2,1,5,2,1,0,1,0,0,1,0,1,0,0,NA,1,0,0,NA,3,2,5,4,NA,2,2012,NA,NA,NA
"1:2312","Honduras",1085,140501,"Copán",NA,181,"Urbano","Ciudad pequeña",1,1.283405,"Occidental",2,1937,74,2,2,NA,2,3,2,2,NA,2,1,2,2,2,2,2,4,1,4,1,3,4,4,NA,1,NA,2,1,1,2,2,NA,2,1,0,0,NA,2,NA,NA,2,2,3,5,3,4,5,3,4,4,4,3,5,4,3,5,4,2,4,6,4,1,4,6,5,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,2,3,2,NA,3,4,5,4,2,4,2,2,3,5,2,NA,NA,4,5,3,5,2,0,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,1,1,1,4,2,NA,NA,NA,NA,NA,3,0,1,1,1,2,4,2,2,4,3,NA,5,NA,6,2,5,1,1,1,1,0,0,0,0,1,1,0,NA,1,0,1,NA,5,1,6,4,NA,2,2012,NA,NA,NA
"1:2313","Honduras",1443,2107,"Choluteca",NA,241,"Rural","Área rural",1,0.8930265,"Sur",3,1978,33,1,1,NA,3,3,2,2,NA,3,2,NA,NA,NA,NA,NA,4,4,4,4,4,NA,4,NA,4,4,2,2,2,2,2,NA,1,2,0,0,NA,1,NA,NA,1,4,2,1,4,3,1,2,3,7,2,3,4,7,1,3,2,3,4,2,3,2,3,1,3,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,4,1,NA,7,7,1,4,3,7,1,2,3,3,4,4,4,3,1,2,1,2,0,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,1,2,2,1,1,NA,NA,NA,NA,NA,2,0,NA,1,1,1,4,2,2,3,2,NA,3,NA,1,2,5,1,0,0,1,0,0,0,0,1,0,0,NA,1,0,0,NA,4,1,4,4,NA,1,2012,NA,NA,NA
"1:2314","Honduras",966,902,"Copán",NA,161,"Urbano","Ciudad pequeña",1,1.521526,"Occidental",3,1940,71,2,1,11,2,2,2,2,NA,3,2,NA,NA,NA,NA,NA,4,3,4,4,4,4,4,NA,1,10,2,2,2,2,2,NA,2,2,0,0,NA,1,NA,NA,4,1,5,5,5,5,5,6,6,7,7,6,7,7,7,5,5,5,6,6,6,5,5,5,6,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,2,2,2,NA,7,7,7,1,5,7,NA,NA,10,10,10,5,5,5,5,10,NA,1,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,1,1,1,3,1,NA,2,1,NA,NA,2,NA,2,1,1,7,NA,2,2,4,2,NA,3,NA,2,2,5,4,0,0,0,0,0,0,0,0,0,0,NA,1,0,1,NA,7,2,5,4,NA,2,2012,NA,NA,NA
"1:2315","Honduras",168,108,"Francisco Morazán",NA,28,"Rural","Área rural",1,1.027202,"Central A",3,1964,47,1,1,11,3,3,2,2,NA,2,1,1,1,2,1,1,3,2,4,2,3,NA,4,NA,1,10,2,1,1,2,2,NA,2,1,0,0,NA,2,NA,NA,3,2,5,6,5,5,5,5,5,7,7,5,6,NA,NA,5,6,5,5,5,6,5,4,5,5,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,2,2,NA,7,7,7,7,7,4,NA,NA,10,1,1,5,6,5,4,1,NA,2,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,1,1,1,1,NA,NA,3,1,NA,NA,1,NA,2,1,NA,6,NA,2,2,2,2,NA,5,NA,1,4,2,3,0,0,1,0,0,0,0,0,0,0,NA,1,1,0,NA,8,2,5,4,NA,1,2012,NA,NA,NA
"1:2316","Honduras",500,40202,"Cortés",NA,84,"Rural","Área rural",1,0.57728,"Norte A",1,1993,18,2,1,14,2,NA,2,2,NA,NA,1,2,2,2,1,2,2,1,4,3,4,4,4,NA,1,10,2,1,1,1,2,NA,1,2,0,1,NA,1,NA,NA,3,4,2,1,1,2,3,4,5,2,4,5,2,4,3,2,1,3,1,4,3,2,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,2,2,2,NA,2,1,4,5,2,2,NA,NA,2,2,2,1,7,7,5,4,NA,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,3,2,2,4,1,NA,3,1,NA,NA,NA,NA,1,1,2,1,4,2,1,3,NA,NA,5,NA,0,2,2,3,0,0,1,0,0,0,0,1,1,1,0,1,0,1,NA,6,1,5,4,NA,2,2012,NA,NA,NA
"1:2317","Honduras",590,408,"Cortés",NA,99,"Urbano","Ciudad mediana",1,1.406864,"Norte A",2,1991,20,2,2,5,3,2,2,2,NA,3,2,NA,NA,NA,NA,NA,2,1,4,4,4,4,4,NA,1,4,2,2,1,2,2,NA,2,2,0,0,NA,2,NA,NA,3,2,4,4,4,4,4,2,4,7,5,3,1,1,7,3,3,4,5,5,1,2,2,3,4,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,1,NA,2,NA,5,7,5,1,6,7,NA,NA,7,5,2,5,5,5,3,3,NA,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,1,2,1,2,NA,NA,NA,1,NA,NA,8,NA,2,1,5,7,NA,2,NA,1,2,NA,9,NA,1,1,5,1,0,0,1,0,0,1,0,1,0,0,NA,1,0,1,NA,4,2,5,4,NA,2,2012,NA,NA,NA
"1:2318","Honduras",1553,501,"Atlántida",NA,259,"Rural","Área rural",1,0.8960258,"Norte B",3,1970,41,2,2,NA,3,3,2,2,NA,3,2,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,NA,2,8,2,2,2,NA,2,NA,2,2,1,0,NA,2,NA,NA,3,4,NA,3,4,4,3,3,2,7,2,2,2,NA,NA,1,1,2,1,1,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,NA,2,NA,7,7,NA,1,NA,NA,NA,1,2,1,1,NA,1,1,NA,1,1,2,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,1,1,1,3,3,NA,NA,NA,NA,NA,4,1,NA,NA,NA,5,NA,1,2,2,2,NA,3,NA,4,2,4,4,1,0,1,0,0,1,0,1,1,0,NA,1,0,1,NA,7,2,3,4,NA,2,2012,NA,NA,NA
"1:2319","Honduras",181,109,"Francisco Morazán",NA,31,"Rural","Área rural",1,1.027202,"Central A",3,1992,19,1,1,NA,2,3,2,1,0,4,2,NA,NA,NA,NA,NA,4,4,4,2,4,NA,4,NA,2,1,2,1,1,1,2,NA,2,1,0,0,NA,1,NA,NA,4,2,4,1,5,1,5,1,1,7,6,1,1,1,7,1,3,5,7,1,3,4,1,2,5,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,4,1,3,3,NA,1,4,5,1,5,6,3,1,1,4,10,1,5,1,1,1,1,1,0,0,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,1,2,2,2,1,NA,NA,NA,NA,NA,6,1,2,1,5,2,4,1,1,3,2,NA,4,NA,0,2,2,5,1,0,1,0,1,1,0,1,0,0,NA,1,1,0,NA,7,1,2,4,NA,1,2012,NA,NA,NA
"1:2320","Honduras",1567,604,"Colón",NA,262,"Rural","Área rural",1,0.6158435,"Norte B",2,1992,20,1,2,NA,3,3,2,2,NA,4,2,NA,NA,NA,NA,NA,4,3,4,4,4,NA,4,NA,3,6,2,2,2,NA,2,NA,2,1,1,1,NA,4,NA,NA,2,4,1,2,2,2,2,2,1,7,1,1,1,6,4,1,1,2,2,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,2,2,2,NA,7,7,NA,1,NA,NA,NA,1,1,NA,NA,1,NA,1,1,1,1,2,0,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,1,2,1,3,3,NA,NA,NA,NA,NA,7,1,4,1,1,1,4,2,2,3,3,NA,4,NA,0,2,5,4,0,0,1,0,0,0,0,1,0,0,NA,1,0,1,NA,7,2,3,4,NA,1,2012,NA,NA,NA
"1:2321","Honduras",1396,210101,"Choluteca",NA,233,"Urbano","Ciudad mediana",1,1.391392,"Sur",2,1979,32,2,1,13,3,3,2,2,NA,3,2,NA,NA,NA,NA,NA,4,4,4,4,NA,3,4,NA,1,4,2,2,2,2,2,NA,1,2,0,1,NA,1,NA,NA,1,4,4,2,1,4,3,2,4,7,3,4,3,1,3,4,3,4,3,1,2,1,1,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,1,1,NA,1,7,3,3,1,7,NA,NA,4,4,1,4,3,2,4,3,NA,2,0,0,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,1,2,2,1,1,NA,NA,NA,NA,NA,0,NA,5,1,1,5,NA,2,2,2,2,NA,3,NA,1,2,5,5,0,1,0,0,0,0,0,1,0,0,NA,1,0,0,NA,5,1,4,4,NA,2,2012,NA,NA,NA
"1:2322","Honduras",1275,1801,"El Paraíso",NA,213,"Rural","Área rural",1,0.9016812,"Oriental A",2,1969,42,1,1,NA,3,2,2,2,NA,2,1,1,1,1,1,1,NA,2,4,4,4,NA,4,NA,2,5,2,1,1,2,2,NA,2,2,0,0,NA,2,NA,NA,4,3,3,5,4,3,2,5,4,7,6,4,4,7,3,5,3,6,4,5,3,3,3,1,1,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,5,3,NA,NA,NA,7,7,7,1,5,7,2,1,10,10,10,10,10,10,10,4,1,1,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,1,1,2,3,3,NA,NA,NA,NA,NA,12,1,2,1,1,1,4,2,2,3,3,NA,6,NA,0,1,NA,2,1,0,0,0,0,1,1,1,0,0,NA,1,0,0,NA,1,1,6,4,NA,1,2012,NA,NA,NA
"1:2323","Honduras",545,405,"Cortés",NA,91,"Urbano","Ciudad pequeña",1,1.406864,"Norte A",2,1988,23,1,1,NA,2,2,2,2,NA,2,1,2,1,2,1,1,4,2,4,4,4,NA,4,NA,2,6,2,1,1,2,1,NA,NA,1,1,0,NA,3,NA,NA,1,4,2,3,4,3,3,4,3,5,4,5,3,7,3,2,4,4,3,6,4,3,5,5,4,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,3,3,NA,NA,3,3,4,3,3,3,2,2,1,1,1,1,1,1,1,1,1,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,2,2,2,3,NA,NA,NA,NA,NA,11,NA,3,1,1,1,2,2,2,2,2,NA,9,NA,0,1,4,4,1,1,1,0,0,0,0,1,1,0,NA,1,0,1,NA,1,1,2,4,NA,1,2012,NA,NA,NA
"1:2324","Honduras",1511,2205,"Valle",NA,252,"Rural","Área rural",1,0.8930265,"Sur",3,1961,50,1,1,NA,3,3,2,2,NA,NA,2,NA,NA,NA,NA,NA,1,1,4,4,4,NA,4,NA,3,1,2,2,2,2,2,NA,2,2,0,0,NA,2,NA,NA,4,4,3,4,1,3,5,2,NA,6,2,NA,2,7,2,3,2,1,1,3,3,NA,3,1,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,4,NA,3,NA,5,5,3,5,3,1,3,NA,5,4,NA,4,5,1,1,1,1,1,1,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,1,1,1,4,3,NA,NA,NA,NA,NA,0,0,1,1,1,1,4,2,2,4,3,NA,8,NA,6,2,5,3,0,0,1,1,0,0,0,0,0,0,NA,1,0,0,NA,9,1,6,4,NA,1,2012,NA,NA,NA
"1:2325","Honduras",477,40201,"Cortés",NA,80,"Urbano","Ciudad mediana",1,1.04373,"Norte A",1,1969,42,1,1,NA,2,1,2,2,NA,3,1,2,1,2,2,2,1,1,2,1,4,NA,3,NA,2,7,2,2,2,2,2,NA,2,2,0,1,NA,1,NA,NA,1,2,2,1,4,2,3,4,5,2,2,3,2,1,4,5,3,1,3,2,1,4,5,3,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,2,3,3,NA,1,4,3,5,2,4,2,2,2,2,4,2,5,4,3,4,4,2,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,1,2,1,2,2,NA,NA,NA,NA,NA,NA,0,1,1,2,3,NA,2,1,3,NA,NA,NA,NA,7,1,5,1,1,1,1,0,0,0,0,1,0,0,NA,1,1,1,NA,2,1,5,4,NA,1,2012,NA,NA,NA
"1:2326","Honduras",599,408,"Cortés",NA,100,"Urbano","Ciudad mediana",1,1.406864,"Norte A",2,1944,67,1,1,NA,3,2,2,2,NA,2,2,NA,NA,NA,NA,NA,2,1,4,2,4,NA,2,NA,2,5,2,2,2,2,2,NA,2,2,0,0,NA,2,NA,NA,3,3,5,5,3,4,4,1,2,7,6,4,1,7,3,1,3,6,4,4,4,4,3,2,5,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,2,NA,3,NA,7,7,7,4,7,7,3,1,9,5,2,5,10,6,6,1,1,1,1,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,1,1,1,3,3,NA,NA,NA,NA,NA,3,0,1,1,1,6,NA,2,2,3,3,NA,6,NA,12,2,5,2,1,1,1,2,1,1,0,1,1,1,1,1,1,1,NA,5,1,6,4,NA,1,2012,NA,NA,NA
"1:2327","Honduras",700,504,"Atlántida",NA,117,"Urbano","Ciudad mediana",1,0.9847718,"Norte B",1,1992,19,1,1,11,3,3,2,2,NA,5,2,NA,NA,NA,NA,NA,1,4,4,4,4,NA,4,NA,3,NA,NA,2,1,2,1,2,2,1,1,0,NA,1,NA,NA,3,4,1,1,1,2,1,1,1,7,1,1,1,7,7,1,1,1,1,1,1,1,1,1,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,4,4,4,NA,1,1,1,1,7,7,NA,NA,1,1,1,1,1,1,1,1,NA,2,0,0,0,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,1,2,1,1,NA,1,1,NA,NA,13,NA,5,1,3,1,4,2,2,1,3,NA,11,NA,2,4,5,2,1,0,0,0,1,0,0,1,1,0,NA,1,0,0,NA,6,1,7,4,NA,1,2012,NA,NA,NA
