,year,sex,age,read_write,head_house,home_dept,mex_port,fellow_travs,trans_crossm,coyote_usd,country,deported,first_citynew,second_citynew,long_citynew,deported_place,mex_port_lat,mex_port_long,firstcity_lat,firstcity_long,secondcity_lat,secondcity_long,longcity_lat,longcity_long,deported_lat,deported_long
360,2017,Hombre,28,Aprobó de básicos-secundaria en adelante,No,Cortés,"Ciudad Hidalgo, Chiapas",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,El Salvador,Mexico,"Pijijiapan , Chiapas","Celaya , Guanajuato","Cárdenas , San Luis Potosí","Cárdenas, San Luis Potosí",14.679726,-92.150326,15.6851709,-93.2122536,20.5279612,-100.8112885,21.9985181,-99.64248719999999,21.9985181,-99.64248719999999
361,2017,Hombre,44,Aprobó de básicos-secundaria en adelante,No,Comayagua,"Cuauhtémoc, Chiapas",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,El Salvador,Mexico,"Mapastepec , Chiapas","Tonalá , Chiapas","Tonalá , Chiapas","Tonalá, Chiapas",15.665483,-92.003579,15.4414006,-92.8949959,16.0869461,-93.7612856,16.0869461,-93.7612856,16.0869461,-93.7612856
362,2017,Mujer,29,Aprobó de básicos-secundaria en adelante,No,Choluteca,"Ciudad Hidalgo, Chiapas",En este viaje iba solo(a),Autobús o camioneta,3500,El Salvador,Mexico,"Palenque , Chiapas","Monterrey , Nuevo León","Reynosa , Tamaulipas","Reynosa, Tamaulipas",14.679726,-92.150326,17.5229209,-91.9872616,25.6866142,-100.3161126,26.0508406,-98.29789509999999,26.0508406,-98.29789509999999
363,2017,Mujer,21,Sí,No,Gracias a Dios,"Ciudad Hidalgo, Chiapas",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,El Salvador,Mexico,"Chiapa de Corzo , Chiapas","Tuxtla Gutiérrez , Chiapas","Tuxtla Gutiérrez , Chiapas","Tuxtla Gutiérrez, Chiapas",14.679726,-92.150326,16.7021616,-93.0081378,16.7516009,-93.1029939,16.7516009,-93.1029939,16.7516009,-93.1029939
364,2017,Mujer,23,Aprobó de básicos-secundaria en adelante,No,Choluteca,"Ciudad Hidalgo, Chiapas",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,El Salvador,Mexico,"Chiapa de Corzo , Chiapas","Acajete , Puebla","Acajete , Puebla","Acajete, Puebla",14.679726,-92.150326,16.7021616,-93.0081378,19.1061301,-97.9522432,19.1061301,-97.9522432,19.1061301,-97.9522432
365,2017,Hombre,23,Aprobó de básicos-secundaria en adelante,No,Copan,"Frontera Corozal, Chiapas",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,El Salvador,Mexico,"Palenque , Chiapas","Tapachula de Córdova y Ordóñez , Chiapas","Palenque , Chiapas","Palenque, Chiapas",16.814734,-90.884703,17.5229209,-91.9872616,14.9055599,-92.26342059999999,17.5229209,-91.9872616,17.5229209,-91.9872616
366,2017,Hombre,19,Aprobó de básicos-secundaria en adelante,Sí,La Paz,"Ciudad Hidalgo, Chiapas",En este viaje iba solo(a),Ninguno (caminando o nadando),En este viaje no contrató alguna persona que lo guiara en su tránsito por México,El Salvador,Mexico,"Tapachula de Córdova y Ordóñez , Chiapas","Tuxtla Gutiérrez , Chiapas","Tapachula de Córdova y Ordóñez , Chiapas","Tuxtla Gutiérrez, Chiapas",14.679726,-92.150326,14.9055599,-92.26342059999999,16.7516009,-93.1029939,14.9055599,-92.26342059999999,16.7516009,-93.1029939
367,2017,Hombre,25,Aprobó de básicos-secundaria en adelante,Sí,Atlántida,"Cuauhtémoc, Chiapas",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,El Salvador,Mexico,"Tuxtla Gutiérrez , Chiapas"," Gabriel Leyva Solano , Sinaloa","Sinaloa de Leyva , Sinaloa","Sinaloa, Sinaloa",15.665483,-92.003579,16.7516009,-93.1029939,25.6637607,-108.6370444,25.8226854,-108.2216704,25.8226854,-108.2216704
368,2017,Hombre,22,Aprobó de básicos-secundaria en adelante,No,Choluteca,"Ciudad Hidalgo, Chiapas",1,Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,El Salvador,Mexico,"Tapachula de Córdova y Ordóñez , Chiapas","San Luis Potosí , San Luis Potosí","San Luis Potosí , San Luis Potosí","San Luis Potosí, San Luis Potosí",14.679726,-92.150326,14.9055599,-92.26342059999999,22.1564699,-100.9855409,22.1564699,-100.9855409,22.1564699,-100.9855409
369,2017,Hombre,37,Aprobó de básicos-secundaria en adelante,Sí,Intubucá,"Ciudad Hidalgo, Chiapas",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,El Salvador,Mexico,"Arriaga , Chiapas","Tuxtla Gutiérrez , Chiapas","Tuxtla Gutiérrez , Chiapas","Tuxtla Gutiérrez, Chiapas",14.679726,-92.150326,16.2371385,-93.8986279,16.7516009,-93.1029939,16.7516009,-93.1029939,16.7516009,-93.1029939
370,2017,Hombre,19,Aprobó de básicos-secundaria en adelante,No,Atlántida,"Ciudad Hidalgo, Chiapas",2,Autobús o camioneta,4000,El Salvador,Mexico,"Arriaga , Chiapas","Tuxtla Gutiérrez , Chiapas","Tuxtla Gutiérrez , Chiapas","Tuxtla Gutiérrez, Chiapas",14.679726,-92.150326,16.2371385,-93.8986279,16.7516009,-93.1029939,16.7516009,-93.1029939,16.7516009,-93.1029939
371,2017,Hombre,24,Aprobó de básicos-secundaria en adelante,No,Choluteca,"Talismán, Chiapas",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,El Salvador,Mexico,"Arriaga , Chiapas","Tapachula de Córdova y Ordóñez , Chiapas","Veracruz , Veracruz de Ignacio de la Llave","Veracruz, Veracruz de Ignacio de la Llave",14.962768,-92.148176,16.2371385,-93.8986279,14.9055599,-92.26342059999999,19.173773,-96.1342241,19.173773,-96.1342241
372,2017,Hombre,26,Aprobó de básicos-secundaria en adelante,Sí,Colón,"Cuauhtémoc, Chiapas",1,Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,El Salvador,Mexico,"Comitán de Domínguez , Chiapas","Frontera Comalapa , Chiapas","Frontera Comalapa , Chiapas","Comitán de Domínguez, Chiapas",15.665483,-92.003579,16.2299602,-92.1155691,15.6604331,-92.1425385,15.6604331,-92.1425385,16.2299602,-92.1155691
373,2017,Hombre,19,Aprobó de básicos-secundaria en adelante,No,Colón,"Ciudad Hidalgo, Chiapas",1,Autobús o camioneta,3000,El Salvador,Mexico,"Chiapa de Corzo , Chiapas","Tapachula de Córdova y Ordóñez , Chiapas","Tapachula de Córdova y Ordóñez , Chiapas","Tapachula, Chiapas",14.679726,-92.150326,16.7021616,-93.0081378,14.9055599,-92.26342059999999,14.9055599,-92.26342059999999,14.9055599,-92.26342059999999
374,2017,Hombre,34,Sí,Sí,Choluteca,"Ciudad Hidalgo, Chiapas",1,"Balsas (cámaras de llanta, tambos, maderos)",En este viaje no contrató alguna persona que lo guiara en su tránsito por México,El Salvador,Mexico,"Berriozábal , Chiapas","San Luis Potosí , San Luis Potosí","Santiago de Querétaro , Querétaro","San Luis Potosí, San Luis Potosí",14.679726,-92.150326,16.7985434,-93.2724023,22.1564699,-100.9855409,20.5887932,-100.3898881,22.1564699,-100.9855409
375,2017,Hombre,29,Aprobó de básicos-secundaria en adelante,No,Colón,"Ciudad Hidalgo, Chiapas",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,El Salvador,Mexico,"Chiapa de Corzo , Chiapas","Tuxtla Gutiérrez , Chiapas","Tuxtla Gutiérrez , Chiapas","Tuxtla Gutiérrez, Chiapas",14.679726,-92.150326,16.7021616,-93.0081378,16.7516009,-93.1029939,16.7516009,-93.1029939,16.7516009,-93.1029939
376,2017,Hombre,55,Sí,No,Colón,"Ciudad Hidalgo, Chiapas",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,El Salvador,Mexico,"Tapachula de Córdova y Ordóñez , Chiapas","Palenque , Chiapas","Palenque , Chiapas","Palenque, Chiapas",14.679726,-92.150326,14.9055599,-92.26342059999999,17.5229209,-91.9872616,17.5229209,-91.9872616,17.5229209,-91.9872616
377,2017,Hombre,32,Aprobó de básicos-secundaria en adelante,No,Cortés,"Ciudad Hidalgo, Chiapas",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,El Salvador,Mexico,"Chiapa de Corzo , Chiapas","Palenque , Chiapas","Palenque , Chiapas","Palenque, Chiapas",14.679726,-92.150326,16.7021616,-93.0081378,17.5229209,-91.9872616,17.5229209,-91.9872616,17.5229209,-91.9872616
378,2017,Hombre,18,Aprobó de básicos-secundaria en adelante,No,Cortés,"Ciudad Hidalgo, Chiapas",En este viaje iba solo(a),Autobús o camioneta,4000,El Salvador,Mexico,"Tapachula de Córdova y Ordóñez , Chiapas","Tuxtla Gutiérrez , Chiapas","Tuxtla Gutiérrez , Chiapas","Tuxtla Gutiérrez, Chiapas",14.679726,-92.150326,14.9055599,-92.26342059999999,16.7516009,-93.1029939,16.7516009,-93.1029939,16.7516009,-93.1029939
379,2017,Hombre,32,Sí,Sí,Comayagua,"Ciudad Hidalgo, Chiapas",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,El Salvador,Mexico,"Tapachula de Córdova y Ordóñez , Chiapas","Tuxtla Gutiérrez , Chiapas","Tuxtla Gutiérrez , Chiapas","Tuxtla Gutiérrez, Chiapas",14.679726,-92.150326,14.9055599,-92.26342059999999,16.7516009,-93.1029939,16.7516009,-93.1029939,16.7516009,-93.1029939
380,2017,Hombre,40,No,No,Colón,"Ciudad Hidalgo, Chiapas",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,El Salvador,Mexico,"Tapachula de Córdova y Ordóñez , Chiapas","Villahermosa , Tabasco","Villahermosa , Tabasco","Centro, Tabasco",14.679726,-92.150326,14.9055599,-92.26342059999999,17.989456,-92.9475061,17.989456,-92.9475061,17.9915076,-92.9344412
381,2017,Mujer,24,Aprobó de básicos-secundaria en adelante,No,Cortés,"Ciudad Hidalgo, Chiapas",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,El Salvador,Mexico,"Arriaga , Chiapas","Tampico Alto , Veracruz de Ignacio de la Llave","Tampico Alto , Veracruz de Ignacio de la Llave","Tampico Alto, Veracruz de Ignacio de la Llave",14.679726,-92.150326,16.2371385,-93.8986279,22.1114627,-97.8011454,22.1114627,-97.8011454,22.1114627,-97.8011454
382,2017,Hombre,20,Aprobó de básicos-secundaria en adelante,No,La Paz,"Carmen Xhán, Chiapas",14,Automóvil / Motocicleta particular,3500,El Salvador,Mexico,"Villahermosa , Tabasco","Coatzacoalcos , Veracruz de Ignacio de la Llave","Coatzacoalcos , Veracruz de Ignacio de la Llave","Coatzacoalcos, Veracruz de Ignacio de la Llave",16.043086,-91.755012,17.989456,-92.9475061,18.1344779,-94.4589858,18.1344779,-94.4589858,18.1344779,-94.4589858
383,2017,Hombre,26,Aprobó de básicos-secundaria en adelante,Sí,El Paraíso,"Cuauhtémoc, Chiapas",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,El Salvador,Mexico,"Chiapa de Corzo , Chiapas","Tampico Alto , Veracruz de Ignacio de la Llave","Acayucan , Veracruz de Ignacio de la Llave","Acayucan, Veracruz de Ignacio de la Llave",15.665483,-92.003579,16.7021616,-93.0081378,22.1114627,-97.8011454,17.949192,-94.91459739999999,17.949192,-94.91459739999999
384,2017,Hombre,41,Aprobó de básicos-secundaria en adelante,Sí,Islas de la Bahía,"Cuauhtémoc, Chiapas",En este viaje iba solo(a),Ninguno (caminando o nadando),En este viaje no contrató alguna persona que lo guiara en su tránsito por México,El Salvador,Mexico,"Tampico Alto , Veracruz de Ignacio de la Llave","Tuxtla Gutiérrez , Chiapas","Tapachula de Córdova y Ordóñez , Chiapas","Tampico Alto, Veracruz de Ignacio de la Llave",15.665483,-92.003579,22.1114627,-97.8011454,16.7516009,-93.1029939,14.9055599,-92.26342059999999,22.1114627,-97.8011454
385,2017,Mujer,42,Aprobó de básicos-secundaria en adelante,Sí,Choluteca,"Ciudad Hidalgo, Chiapas",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,El Salvador,Mexico,"Tapachula de Córdova y Ordóñez , Chiapas","Tampico Alto , Veracruz de Ignacio de la Llave","Tapachula de Córdova y Ordóñez , Chiapas","Tampico Alto, Veracruz de Ignacio de la Llave",14.679726,-92.150326,14.9055599,-92.26342059999999,22.1114627,-97.8011454,14.9055599,-92.26342059999999,22.1114627,-97.8011454
386,2017,Hombre,37,Aprobó de básicos-secundaria en adelante,No,Choluteca,"Ciudad Hidalgo, Chiapas",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,El Salvador,Mexico,"Tapachula de Córdova y Ordóñez , Chiapas","Tonalá , Chiapas","Tonalá , Chiapas","Tonalá, Chiapas",14.679726,-92.150326,14.9055599,-92.26342059999999,16.0869461,-93.7612856,16.0869461,-93.7612856,16.0869461,-93.7612856
387,2017,Hombre,49,No,Sí,Ocotepeque,"Ciudad Hidalgo, Chiapas",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,El Salvador,Mexico,"Tuxtla Gutiérrez , Chiapas","Acayucan , Veracruz de Ignacio de la Llave","Acayucan , Veracruz de Ignacio de la Llave","Acayucan, Veracruz de Ignacio de la Llave",14.679726,-92.150326,16.7516009,-93.1029939,17.949192,-94.91459739999999,17.949192,-94.91459739999999,17.949192,-94.91459739999999
388,2017,Hombre,18,Sí,No,La Paz,"Ciudad Hidalgo, Chiapas",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,El Salvador,Mexico,"Tapachula de Córdova y Ordóñez , Chiapas","Arriaga , Chiapas","Arriaga , Chiapas","Arriaga, Chiapas",14.679726,-92.150326,14.9055599,-92.26342059999999,16.2371385,-93.8986279,16.2371385,-93.8986279,16.2371385,-93.8986279
389,2017,Hombre,29,Aprobó de básicos-secundaria en adelante,Sí,Francisco Morazán,"Ciudad Hidalgo, Chiapas",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,El Salvador,Mexico,"Acayucan , Veracruz de Ignacio de la Llave","Monterrey , Nuevo León","Monterrey , Nuevo León","Monterrey, Nuevo León",14.679726,-92.150326,17.949192,-94.91459739999999,25.6866142,-100.3161126,25.6866142,-100.3161126,25.6866142,-100.3161126
390,2017,Hombre,23,Aprobó de básicos-secundaria en adelante,No,Choluteca,"Ciudad Hidalgo, Chiapas",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,El Salvador,Mexico,"Reforma , Chiapas","Agua Dulce , Veracruz de Ignacio de la Llave","Agua Dulce , Veracruz de Ignacio de la Llave","Agua Dulce, Veracruz de Ignacio de la Llave",14.679726,-92.150326,17.8578141,-93.1547842,18.1426611,-94.1435302,18.1426611,-94.1435302,18.1426611,-94.1435302
391,2017,Hombre,18,Aprobó de básicos-secundaria en adelante,No,Comayagua,"Ciudad Hidalgo, Chiapas",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,El Salvador,Mexico,"Cintalapa , Chiapas","Acayucan , Veracruz de Ignacio de la Llave","Acayucan , Veracruz de Ignacio de la Llave","Acayucan, Veracruz de Ignacio de la Llave",14.679726,-92.150326,16.6859535,-93.72855849999999,17.949192,-94.91459739999999,17.949192,-94.91459739999999,17.949192,-94.91459739999999
392,2017,Hombre,35,Aprobó de básicos-secundaria en adelante,Sí,La Paz,"Ciudad Hidalgo, Chiapas",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,El Salvador,Mexico,"Monterrey , Nuevo León","Veracruz , Veracruz de Ignacio de la Llave","Heroica Caborca , Sonora","Caborca, Sonora",14.679726,-92.150326,25.6866142,-100.3161126,19.173773,-96.1342241,30.6954438,-112.1835004,30.6954438,-112.1835004
393,2017,Hombre,43,Aprobó de básicos-secundaria en adelante,Sí,Colón,"Ciudad Hidalgo, Chiapas",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,El Salvador,Mexico,"Arriaga , Chiapas","Ciudad Ixtepec , Oaxaca","Sonora , Sonora","Guaymas, Sonora",14.679726,-92.150326,16.2371385,-93.8986279,16.5611267,-95.0963141,29.2972247,-110.3308814,27.9178651,-110.9089378
394,2017,Hombre,21,Aprobó de básicos-secundaria en adelante,Sí,Choluteca,"Cuauhtémoc, Chiapas",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,El Salvador,Mexico,"Veracruz , Veracruz de Ignacio de la Llave","Tenosique de Pino Suárez , Tabasco","Tenosique de Pino Suárez , Tabasco","Comitán de Domínguez, Chiapas",15.665483,-92.003579,19.173773,-96.1342241,17.472665,-91.425051,17.472665,-91.425051,16.2299602,-92.1155691
395,2017,Hombre,28,Aprobó de básicos-secundaria en adelante,No,Francisco Morazán,"Ciudad Hidalgo, Chiapas",En este viaje iba solo(a),"Balsas (cámaras de llanta, tambos, maderos)",En este viaje no contrató alguna persona que lo guiara en su tránsito por México,El Salvador,Mexico,"Monterrey , Nuevo León","Arriaga , Chiapas","Monterrey , Nuevo León","Monterrey, Nuevo León",14.679726,-92.150326,25.6866142,-100.3161126,16.2371385,-93.8986279,25.6866142,-100.3161126,25.6866142,-100.3161126
396,2017,Hombre,31,Sí,Sí,La Paz,"Ciudad Hidalgo, Chiapas",En este viaje iba solo(a),"Balsas (cámaras de llanta, tambos, maderos)",En este viaje no contrató alguna persona que lo guiara en su tránsito por México,El Salvador,Mexico,"Arriaga , Chiapas","Heróica Puebla de Zaragoza , Puebla","Arriaga , Chiapas","Puebla, Puebla",14.679726,-92.150326,16.2371385,-93.8986279,19.0414398,-98.2062727,16.2371385,-93.8986279,19.0414398,-98.2062727
397,2017,Hombre,25,Aprobó de básicos-secundaria en adelante,Sí,Comayagua,"Ciudad Hidalgo, Chiapas",2,Triciclo / Tuc Tuc / Bicicleta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,El Salvador,Mexico,"Tapachula de Córdova y Ordóñez , Chiapas","Tuxtla Gutiérrez , Chiapas","Tapachula de Córdova y Ordóñez , Chiapas","Tapachula, Chiapas",14.679726,-92.150326,14.9055599,-92.26342059999999,16.7516009,-93.1029939,14.9055599,-92.26342059999999,14.9055599,-92.26342059999999
398,2017,Hombre,51,Sí,Sí,Islas de la Bahía,"Cuauhtémoc, Chiapas",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,El Salvador,Mexico,"Acayucan , Veracruz de Ignacio de la Llave","Sonora , Sonora","Córdoba , Veracruz de Ignacio de la Llave","Córdoba, Veracruz de Ignacio de la Llave",15.665483,-92.003579,17.949192,-94.91459739999999,29.2972247,-110.3308814,18.8838909,-96.9237751,18.8838909,-96.9237751
399,2017,Hombre,21,Aprobó de básicos-secundaria en adelante,No,Cortés,"Frontera Corozal, Chiapas",1,Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,El Salvador,Mexico,"Arriaga , Chiapas","Ciudad Ixtepec , Oaxaca","Ciudad Ixtepec , Oaxaca","Ciudad Ixtepec, Oaxaca",16.814734,-90.884703,16.2371385,-93.8986279,16.5611267,-95.0963141,16.5611267,-95.0963141,16.5611267,-95.0963141
400,2017,Hombre,48,Aprobó de básicos-secundaria en adelante,No,La Paz,"Ciudad Hidalgo, Chiapas",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,El Salvador,Mexico,"Arriaga , Chiapas","Tapachula de Córdova y Ordóñez , Chiapas","Tapachula de Córdova y Ordóñez , Chiapas","Tapachula, Chiapas",14.679726,-92.150326,16.2371385,-93.8986279,14.9055599,-92.26342059999999,14.9055599,-92.26342059999999,14.9055599,-92.26342059999999
401,2017,Hombre,31,Aprobó de básicos-secundaria en adelante,Sí,Comayagua,"Ciudad Hidalgo, Chiapas",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,El Salvador,Mexico,"Arriaga , Chiapas","Tapachula de Córdova y Ordóñez , Chiapas","Arriaga , Chiapas","Ciudad Ixtepec, Oaxaca",14.679726,-92.150326,16.2371385,-93.8986279,14.9055599,-92.26342059999999,16.2371385,-93.8986279,16.5611267,-95.0963141
402,2017,Hombre,21,Aprobó de básicos-secundaria en adelante,No,Comayagua,"Cuauhtémoc, Chiapas",En este viaje iba solo(a),Ninguno (caminando o nadando),En este viaje no contrató alguna persona que lo guiara en su tránsito por México,El Salvador,Mexico,"Cacahoatán , Chiapas","Chiapa de Corzo , Chiapas","Chiapa de Corzo , Chiapas","Chiapa de Corzo, Chiapas",15.665483,-92.003579,14.9958182,-92.1671288,16.7021616,-93.0081378,16.7021616,-93.0081378,16.7021616,-93.0081378
403,2017,Hombre,22,Aprobó de básicos-secundaria en adelante,No,Choluteca,"Ciudad Hidalgo, Chiapas",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,El Salvador,Mexico,"Chiapa de Corzo , Chiapas","Tierra Blanca , Veracruz de Ignacio de la Llave","Tierra Blanca , Veracruz de Ignacio de la Llave","Tierra Blanca, Veracruz de Ignacio de la Llave",14.679726,-92.150326,16.7021616,-93.0081378,18.4458276,-96.3598367,18.4458276,-96.3598367,18.4458276,-96.3598367
404,2017,Hombre,31,Aprobó de básicos-secundaria en adelante,Sí,Colón,"El Ceibo, Tabasco",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,El Salvador,Mexico,"Tuxtla Gutiérrez , Chiapas","Acayucan , Veracruz de Ignacio de la Llave","Acayucan , Veracruz de Ignacio de la Llave","Acayucan, Veracruz de Ignacio de la Llave",17.261546,-90.994378,16.7516009,-93.1029939,17.949192,-94.91459739999999,17.949192,-94.91459739999999,17.949192,-94.91459739999999
405,2017,Hombre,36,Aprobó de básicos-secundaria en adelante,Sí,Intubucá,"Ciudad Hidalgo, Chiapas",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,El Salvador,Mexico,"Tapachula de Córdova y Ordóñez , Chiapas","Ciudad Ixtepec , Oaxaca","Heróica Puebla de Zaragoza , Puebla","Puebla, Puebla",14.679726,-92.150326,14.9055599,-92.26342059999999,16.5611267,-95.0963141,19.0414398,-98.2062727,19.0414398,-98.2062727
406,2017,Hombre,18,Aprobó de básicos-secundaria en adelante,No,Atlántida,"Ciudad Hidalgo, Chiapas",1,Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,El Salvador,Mexico,"Tapachula de Córdova y Ordóñez , Chiapas","Ciudad Ixtepec , Oaxaca","Ciudad Ixtepec , Oaxaca","Ciudad Ixtepec, Oaxaca",14.679726,-92.150326,14.9055599,-92.26342059999999,16.5611267,-95.0963141,16.5611267,-95.0963141,16.5611267,-95.0963141
407,2017,Hombre,18,Aprobó de básicos-secundaria en adelante,No,La Paz,"Ciudad Hidalgo, Chiapas",4,Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,El Salvador,Mexico,"Tuxtla Gutiérrez , Chiapas","Acayucan , Veracruz de Ignacio de la Llave","Heróica Puebla de Zaragoza , Puebla","Puebla, Puebla",14.679726,-92.150326,16.7516009,-93.1029939,17.949192,-94.91459739999999,19.0414398,-98.2062727,19.0414398,-98.2062727
408,2017,Hombre,27,Sí,Sí,Comayagua,"Ciudad Hidalgo, Chiapas",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,El Salvador,Mexico,"Tapachula de Córdova y Ordóñez , Chiapas","Coyoacán , Distrito Federal","Coyoacán , Distrito Federal","Coyoacán, Distrito Federal",14.679726,-92.150326,14.9055599,-92.26342059999999,19.3437444,-99.1561883,19.3437444,-99.1561883,19.3437444,-99.1561883
409,2017,Hombre,26,Aprobó de básicos-secundaria en adelante,Sí,Colón,"Ciudad Hidalgo, Chiapas",1,Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,El Salvador,Mexico,"Tapachula de Córdova y Ordóñez , Chiapas","Ciudad Ixtepec , Oaxaca","Ciudad Ixtepec , Oaxaca","Ciudad Ixtepec, Oaxaca",14.679726,-92.150326,14.9055599,-92.26342059999999,16.5611267,-95.0963141,16.5611267,-95.0963141,16.5611267,-95.0963141
410,2017,Hombre,57,Aprobó de básicos-secundaria en adelante,Sí,Comayagua,"Ciudad Hidalgo, Chiapas",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,El Salvador,Mexico,"Tapachula de Córdova y Ordóñez , Chiapas","Arriaga , Chiapas","Arriaga , Chiapas","Arriaga, Chiapas",14.679726,-92.150326,14.9055599,-92.26342059999999,16.2371385,-93.8986279,16.2371385,-93.8986279,16.2371385,-93.8986279
411,2017,Hombre,40,Aprobó de básicos-secundaria en adelante,No,Choluteca,"Ciudad Hidalgo, Chiapas",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,El Salvador,Mexico,"Tapachula de Córdova y Ordóñez , Chiapas","Arriaga , Chiapas","Arriaga , Chiapas","Arriaga, Chiapas",14.679726,-92.150326,14.9055599,-92.26342059999999,16.2371385,-93.8986279,16.2371385,-93.8986279,16.2371385,-93.8986279
412,2017,Hombre,20,Aprobó de básicos-secundaria en adelante,No,Francisco Morazán,"Ciudad Hidalgo, Chiapas",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,El Salvador,Mexico,"Tapachula de Córdova y Ordóñez , Chiapas","Tuxtla Gutiérrez , Chiapas","Acayucan , Veracruz de Ignacio de la Llave","Acayucan, Veracruz de Ignacio de la Llave",14.679726,-92.150326,14.9055599,-92.26342059999999,16.7516009,-93.1029939,17.949192,-94.91459739999999,17.949192,-94.91459739999999
413,2017,Hombre,36,Sí,Sí,La Paz,"Ciudad Hidalgo, Chiapas",1,Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,El Salvador,Mexico,"Tapachula de Córdova y Ordóñez , Chiapas","Tuxtla Gutiérrez , Chiapas","Tuxtla Gutiérrez , Chiapas","Tuxtla Gutiérrez, Chiapas",14.679726,-92.150326,14.9055599,-92.26342059999999,16.7516009,-93.1029939,16.7516009,-93.1029939,16.7516009,-93.1029939
414,2017,Hombre,26,Sí,No,Lempira,"El Ceibo, Tabasco",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,El Salvador,Mexico,"Chiapa de Corzo , Chiapas","Cárdenas , Tabasco","Cárdenas , Tabasco","Cárdenas, Tabasco",17.261546,-90.994378,16.7021616,-93.0081378,18.0012067,-93.37323390000002,18.0012067,-93.37323390000002,18.0012067,-93.37323390000002
